"last_name, first_name",player_id,year,p_win,p_loss,p_era,xwoba,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent
"Hernández, Elieser",622694,2021,1,3,4.18,0.328,32.9,11,39.4,79.822355333,94.511902,24.2,52.1
"Goudeau, Ashton",623485,2021,2,1,4.19,0.297,28,6,32,76.984953673,93.420983402,18.8,46.3
"López, Reynaldo",625643,2021,4,4,3.43,0.298,39,9.1,38.3,79.191886104,93.905787386,24.8,49
"Urías, Julio",628711,2021,20,3,2.96,0.274,31.7,5.3,30.3,74.37826752,92.763477541,24.3,51.3
"Crowe, Wil",640444,2021,4,8,5.48,0.345,33.4,9.4,37.1,77.981150289,93.994251763,25.5,44.7
"Finnegan, Kyle",640448,2021,5,9,3.55,0.300,29.1,7.4,39.2,77.28061413,94.353336885,25,47.6
"Cortes, Nestor",641482,2021,2,3,2.90,0.282,33.2,7.4,36.1,78.157438083,94.077429916,23.6,48.3
"Hendrix, Ryan",641682,2021,5,1,5.97,0.349,41.1,11.1,44.4,82.539592727,95.157233295,32.9,40.6
"Kay, Anthony",641743,2021,1,2,5.61,0.344,46.9,8.3,33.3,74.8117825,93.342514375,25.7,47.9
"Kinley, Tyler",641755,2021,3,2,4.73,0.306,32.7,6.5,35.7,79.284348081,93.722428985,29.2,51.3
"Kuhl, Chad",641771,2021,5,7,4.82,0.331,32.3,7.2,37.2,77.806519818,93.845521,27.1,41.6
"Lauer, Eric",641778,2021,7,5,3.19,0.304,37.1,8.2,37.1,80.05412882,93.94686109,24.2,48.6
"Littell, Zack",641793,2021,4,0,2.92,0.302,29.4,8,46,79.91933475,94.903755375,28.4,52.1
"Rogers, Josh",642028,2021,2,2,3.28,0.361,38.9,9.7,42.5,78.943797321,94.316447477,18.3,48.2
"Slegers, Aaron",642083,2021,2,2,6.97,0.340,25.9,6.5,40.7,75.975241296,94.529077009,25,47.7
"Smith, Riley",642092,2021,1,4,6.01,0.347,38.6,7.3,41.1,78.290251488,94.443854008,13.8,47.3
"Trivino, Lou",642152,2021,7,8,3.18,0.320,31.4,7.8,33.8,75.5002451,93.69423975,23.8,46.5
"Yarbrough, Ryan",642232,2021,9,7,5.11,0.321,37.6,7.8,28.2,72.605645569,92.517574959,21.1,48.8
"Soto, Gregory",642397,2021,6,3,3.39,0.294,26.4,6.9,35.8,78.491599744,94.114600256,31.3,45.2
"Barria, Jaime",642545,2021,2,4,4.61,0.360,36.6,6.2,41.8,79.320252887,94.599133679,19.1,46.2
"Peralta, Freddy",642547,2021,10,5,2.81,0.255,33.3,6,31.8,75.491273974,92.848436603,34.2,45.6
"Santana, Dennis",642701,2021,2,4,4.28,0.346,35.3,6.4,35.9,76.723779221,93.719473595,26.8,46.4
"Fry, Paul",643316,2021,4,5,6.08,0.311,27.6,6,34.5,78.446085714,93.350955625,25.6,40.4
"Pop, Zach",647315,2021,1,0,4.12,0.306,24.5,6.1,33.1,73.465332152,93.450283822,26.5,46.7
"Wells, Alex",649144,2021,2,3,6.75,0.388,36.8,8.6,47.4,77.614105,95.130203092,16.4,42.8
"Hernández, Darwinzon",650382,2021,2,2,3.38,0.323,34.8,5.4,38,76.712313778,94.006148222,31.8,40.5
"Mejía, J.C.",650496,2021,1,7,8.25,0.369,31.1,8.5,45.7,80.563328025,95.08486179,20.8,45.6
"Garcia, Bryan",650530,2021,3,2,7.55,0.417,34.6,15,49.6,82.169148182,96.025045725,22.8,45.7
"King, Michael",650633,2021,2,4,3.55,0.333,35.2,7.7,43.4,76.945020989,94.645798453,24.9,46.9
"Bielak, Brandon",656232,2021,3,4,4.50,0.308,33.8,4.7,34.5,75.50995726,93.538613904,25.3,46.9
"Coonrod, Sam",656322,2021,2,2,4.04,0.290,27.7,6.7,37,73.6947745,93.572121597,24.9,49.6
"Flaherty, Jack",656427,2021,9,2,3.22,0.337,38,9.3,41.5,78.758709804,94.646929557,28.1,44.8
"Gilbert, Tyler",656457,2021,2,2,3.15,0.309,25.4,6.8,33.9,79.19509,93.363837857,16.8,52.7
"Gilbreath, Lucas",656458,2021,3,2,3.38,0.286,28.2,4.3,23.1,73.382732931,91.568159741,29.8,45.4
"Hentges, Sam",656529,2021,1,4,6.68,0.356,33.9,9.6,42.7,77.136382222,94.764241944,24,45.2
"Hoffman, Jeff",656546,2021,3,5,4.56,0.329,35.9,7.3,39.8,78.082280784,94.083131176,29.8,44.4
"Houck, Tanner",656557,2021,1,5,3.52,0.277,31,8.2,35.1,75.443559286,93.458621667,30.9,46.7
"Keller, Mitch",656605,2021,5,11,6.17,0.360,40.1,6.8,47.5,82.504029748,94.946510347,20.7,46.1
"Lange, Alex",656638,2021,1,3,4.04,0.362,35.6,13.5,52.9,84.687894038,96.380954423,32.4,48.4
"Megill, Tylor",656731,2021,4,6,4.52,0.301,30.4,10,42,79.309204146,94.438085429,26.1,50
"Newcomb, Sean",656794,2021,2,0,4.73,0.325,34.6,2.6,34.6,75.135944474,93.617031579,26.5,45.5
"Peterson, David",656849,2021,2,6,5.54,0.367,38,9.8,42.9,79.023637303,95.136521966,25.3,46.8
"Swanson, Erik",657024,2021,0,3,3.31,0.274,30.6,8.2,30.6,78.590408571,92.405222347,27.6,53.9
"Hill, Tim",657612,2021,6,6,3.62,0.303,22.9,7.6,38.8,74.787391951,94.139991646,23.7,48.3
"Ohtani, Shohei",660271,2021,9,2,3.18,0.282,31.9,7.1,39.9,76.761769308,94.113869591,28.9,48
"Suarez, José",660761,2021,8,8,3.75,0.318,31.6,6.3,35.1,75.596649858,93.727283843,25.8,47
"De Los Santos, Enyel",660853,2021,2,1,6.37,0.332,31.1,13.6,40.8,76.774421429,94.736335773,31.9,53.9
"Clase, Emmanuel",661403,2021,4,5,1.29,0.230,20.1,1.6,29.6,75.991192553,92.451478457,33.2,55
"Thornton, Trent",663423,2021,1,3,4.78,0.349,34.7,11.8,47.2,79.262400986,95.262738662,23.7,47.4
"Rainey, Tanner",663432,2021,1,3,7.39,0.342,34.6,12.3,46.9,82.928026585,95.236392222,35.3,47.7
"Allard, Kolby",663465,2021,3,12,5.41,0.341,34.7,10.6,39,78.973263622,94.487751049,19.8,48.4
"McKenzie, Triston",663474,2021,5,9,4.95,0.321,36.2,9.7,42.3,80.432044932,94.502811622,27.9,48.4
"Mize, Casey",663554,2021,7,9,3.71,0.339,33,10,40,77.920382182,94.371120888,22.6,45.8
"Falter, Bailey",663559,2021,2,1,5.61,0.292,35.1,6.2,37.1,79.84975,93.068727526,23.3,48.2
"Santillan, Tony",663574,2021,1,3,2.91,0.307,34,7.5,37.7,78.515007885,94.016275825,32.7,42.6
"Sandoval, Patrick",663776,2021,3,6,3.62,0.291,29.3,6.1,35.4,72.845755351,93.015288326,33.9,46.6
"Singer, Brady",663903,2021,5,10,4.91,0.327,32.7,5.6,37.6,77.036143333,94.101839871,25.3,43.7
"Paddack, Chris",663978,2021,7,7,5.07,0.330,34.4,8.6,42.7,80.568761463,94.669366159,24.6,49.5
"Ponce, Cody",664074,2021,0,6,7.04,0.346,38.9,10.7,38.2,77.265920462,93.862782769,22.2,49.3
"Fairbanks, Pete",664126,2021,3,6,3.59,0.268,32.4,7.2,31.5,77.134331273,93.435540727,30.6,46.5
"Lucchesi, Joey",664192,2021,1,4,4.46,0.297,34.3,8.8,40.2,80.404402245,94.530900204,23.8,45.5
"Clarke, Taylor",664199,2021,1,3,4.98,0.322,35.5,7.8,43.3,82.505932714,95.059401511,22.7,51.3
"Maton, Phil",664208,2021,6,0,4.73,0.295,37.4,7.5,32.8,77.69705954,93.329690116,34.8,49.2
"Cousins, Jake",664776,2021,1,0,2.70,0.296,27.6,6.9,41.4,74.687811034,93.754066491,41,42.6
"Misiewicz, Anthony",664948,2021,5,5,4.61,0.314,29.9,7.8,44.9,80.08368061,95.128426463,26.2,52.1
"Anderson, Ian",666120,2021,9,5,3.58,0.315,29.4,9.5,38.7,76.277428889,94.247479971,28.6,46.1
"Luzardo, Jesús",666200,2021,6,9,6.61,0.348,35.9,10.1,39,78.985627305,94.21166879,29.9,47
"Gallen, Zac",668678,2021,4,10,4.30,0.307,32.7,7.9,43,78.810645679,94.106073611,23.6,44.3
"Kranick, Max",668820,2021,2,3,6.28,0.328,36.2,2.4,33.9,77.739798548,93.433174797,26.1,53
"Wilson, Bryse",669060,2021,3,7,5.35,0.361,35.6,9.9,42.7,77.57068561,94.497626531,19.4,51.2
"Zimmermann, Bruce",669145,2021,4,5,5.04,0.377,37.1,9.8,44.9,79.832462843,95.543490739,25.6,46.3
"Burnes, Corbin",669203,2021,11,5,2.43,0.221,29.5,3.1,30.5,73.534577884,92.749467427,37.3,49.2
"Akin, Keegan",669211,2021,2,10,6.63,0.348,33.7,9.6,42.9,78.8194436,94.614568161,21.7,49.3
"Wells, Tyler",669330,2021,2,3,4.11,0.290,39,11,41.1,79.44324726,94.499208138,28.3,55
"Bieber, Shane",669456,2021,7,4,3.17,0.296,38,9,43.6,78.715321709,94.595495299,36.5,47.9
"Bender, Anthony",669622,2021,3,2,2.79,0.269,34.7,6,34,77.989151216,93.407620272,30.2,40.5
"Long, Sam",669674,2021,2,1,5.53,0.314,32.5,5.8,36.7,78.586053667,93.588172333,21.4,47.8
"White, Mitch",669952,2021,1,3,3.66,0.300,31.3,7.6,37.4,77.622355231,94.059175116,23.3,49
"Oviedo, Johan",670912,2021,0,5,4.91,0.362,35.6,7.7,35.6,76.114145521,93.647506387,26.1,44.8
"Richards, Trevor",670950,2021,7,2,3.50,0.300,33.8,11.3,46.4,80.092955676,94.834768311,32.8,47.1
"Patiño, Luis",672715,2021,5,3,4.31,0.322,34.8,8.4,40.5,79.300972832,94.494549956,25.4,51.1
"Karinchak, James",675916,2021,7,4,4.07,0.292,31.7,8.9,40.7,80.361268361,94.282583525,31.7,43.7
"Howard, Spencer",675921,2021,0,5,7.43,0.330,36.1,7.5,35.4,77.590095479,93.557407241,25.2,44.9
"Heuer, Codi",676051,2021,7,4,4.28,0.303,31,4.5,36.5,75.540514796,93.597634359,28.1,52
"Vest, Will",676684,2021,1,0,6.17,0.352,38,5.6,37,79.853906226,94.132322358,22.8,47
"Peacock, Matt",676840,2021,5,7,4.90,0.317,25.1,6.2,45.9,79.562991457,94.835241026,18,46.6
"Garcia, Luis",677651,2021,11,8,3.48,0.303,34.1,7.3,38.7,76.559569069,93.917835637,30.7,47.1
"Vesia, Alex",681911,2021,3,1,2.25,0.261,33.7,10.8,34.9,77.107419286,93.160243133,38.1,48.4
"Arihara, Kohei",685503,2021,2,4,6.64,0.412,41.6,13.9,49.6,81.410378955,95.597487687,18.6,43.2
"Wainwright, Adam",425794,2022,11,12,3.71,0.332,37.4,6.5,36.6,76.636927659,93.594969883,16.9,43.5
"Verlander, Justin",434378,2022,18,4,1.75,0.258,32.5,6.3,34.8,77.135794344,93.330588186,24.2,53.7
"Sánchez, Aníbal",434671,2022,4,6,4.28,0.332,31.9,7.7,37.2,77.622339608,93.859137143,19.5,45
"Jansen, Kenley",445276,2022,5,2,3.38,0.246,29.8,7.3,32.5,76.465088919,92.919753061,27.5,50.6
"Kluber, Corey",446372,2022,10,10,4.34,0.316,35.8,6.9,34.7,75.470981451,93.389888686,23.9,51.2
"Hill, Rich",448179,2022,8,7,4.27,0.315,31.6,8.2,34,77.422953459,93.666610461,22,47.4
"Morton, Charlie",450203,2022,9,6,4.34,0.318,38,9.5,42.1,78.111657215,94.430490297,29.3,45.6
"Bard, Daniel",453268,2022,6,4,1.79,0.251,22.3,4.7,37.8,76.678382192,93.588518493,27.5,45
"Scherzer, Max",453286,2022,11,5,2.29,0.268,32.2,8.4,33.9,76.73944477,93.468018937,30.6,52.2
"Martin, Chris",455119,2022,4,1,3.05,0.250,34.5,8.3,41.7,76.378653333,94.26849042,25.8,53.8
"Cueto, Johnny",456501,2022,8,10,3.35,0.317,33.7,7.3,35.9,76.293622421,93.65877503,17.6,49.8
"Carrasco, Carlos",471911,2022,15,7,3.97,0.316,35.2,7,39.5,76.28136711,94.446088119,27.7,52.1
"García, Luis",472610,2022,4,6,3.39,0.268,27.8,4.1,38.5,78.049752651,94.204998061,30.3,47.8
"Luetge, Lucas",476595,2022,4,4,2.67,0.295,40.6,5.3,23.5,74.388479176,92.065408,27.5,44.6
"Kershaw, Clayton",477132,2022,12,3,2.28,0.250,30.5,4.2,33.2,75.648121098,93.343688991,29.1,50.8
"Stammen, Craig",489334,2022,1,2,4.43,0.319,27.1,7,36.4,77.939549531,93.920321484,26.3,45.1
"Ottavino, Adam",493603,2022,6,3,2.06,0.240,29.7,3.2,29.7,72.73135359,92.451776859,29.8,44.1
"Quintana, Jose",500779,2022,6,7,2.93,0.307,34.4,5.5,35.8,74.438826914,93.299908909,24,47.9
"Archer, Chris",502042,2022,2,8,4.56,0.343,34.2,8.6,44.5,78.387605973,94.627218624,24.2,44.6
"Robertson, David",502085,2022,4,3,2.40,0.273,31.7,7.6,38.9,78.716955417,93.416671608,33,44.2
"Peralta, Wily",503449,2022,2,0,2.58,0.323,36,4.5,38.7,78.519215185,93.6337075,21.2,42.2
"Colomé, Alex",517008,2022,2,7,5.74,0.368,38.1,10,46.9,79.334615875,95.042442075,20.1,46.5
"Brasier, Ryan",518489,2022,0,3,5.78,0.312,38.9,8.6,46.5,80.445885161,95.186127459,25.2,54.7
"Bumgarner, Madison",518516,2022,7,15,4.88,0.365,37.7,9.8,43.2,79.789796,94.764788192,18.2,48.4
"Cishek, Steve",518553,2022,1,4,4.21,0.330,42.2,8.7,37,75.477307882,93.576699706,26.1,42.7
"Kelly, Merrill",518876,2022,13,8,3.37,0.299,31.2,8.3,36.5,77.983406942,93.653412973,23.6,48.5
"Kimbrel, Craig",518886,2022,6,7,3.75,0.295,29.7,9,43.9,81.296031974,94.549599007,29.2,45.1
"McFarland, T.J.",519008,2022,0,0,6.61,0.375,34.5,7.8,51.7,83.413440175,95.815187699,16.4,46.4
"Moore, Matt",519043,2022,5,2,1.95,0.266,24.7,4.4,31.3,77.224230556,93.122969218,31.3,50.7
"Strickland, Hunter",519326,2022,3,3,4.91,0.355,38,9.8,37.9,79.362571209,94.284068132,28.3,47.3
"Kelly, Joe",523260,2022,1,3,6.08,0.281,20.9,3.3,31.9,74.109872667,92.975431685,33.7,41.4
"Pérez, Martín",527048,2022,12,8,2.89,0.299,30.9,4.3,34.9,77.422939036,93.581278732,21,44.5
"Castellanos, Humberto",528748,2022,3,2,5.68,0.350,39.3,6.9,37.9,79.704988333,93.986997569,17.8,46.7
"Ramírez, Erasmo",541640,2022,4,2,2.92,0.299,31.6,4.9,36.1,78.133281908,93.748385687,21.4,51.6
"Bass, Anthony",542914,2022,4,3,1.54,0.275,29.7,6,33.5,77.010336593,93.096518077,31.9,48.6
"Bleier, Richard",542947,2022,2,2,3.55,0.305,32.4,4.5,40.8,78.674919659,94.350611932,18.7,55.1
"Cole, Gerrit",543037,2022,13,8,3.50,0.290,32.5,9.5,40.2,78.808854118,94.227606134,34.1,48.2
"Eovaldi, Nathan",543135,2022,6,3,3.87,0.323,34.2,10.7,45.2,78.377621807,94.918410663,25.2,52.4
"McHugh, Collin",543521,2022,3,2,2.60,0.276,33.1,5.1,31.5,76.003314944,92.58651,27.4,50
"Odorizzi, Jake",543606,2022,6,6,4.40,0.322,36.8,7.3,33.1,77.473569878,93.153239756,22.2,50.1
"Familia, Jeurys",544727,2022,2,3,6.09,0.341,32.4,10.1,46.8,80.443303913,95.156022319,26.9,42.7
"Chapman, Aroldis",547973,2022,4,4,4.46,0.326,35.6,6.9,34.5,76.614179773,93.282376437,33.8,41.4
"Ureña, José",570632,2022,3,8,5.01,0.344,33.2,6.8,38.5,76.827337267,93.826458012,19.5,46.7
"Farmer, Buck",571656,2022,2,2,3.83,0.290,29.4,5,40,77.105088947,93.938383363,31.2,45.4
"Floro, Dylan",571670,2022,1,3,3.02,0.274,35,5.1,32.5,76.666522308,93.090077742,22.1,48.8
"Givens, Mychal",571710,2022,7,3,3.38,0.300,35.2,8.2,38,75.580756667,93.888332179,27.5,45.7
"Heaney, Andrew",571760,2022,4,4,3.10,0.291,34.3,11,47.7,81.030752771,95.11287903,35.9,51.1
"Hutchison, Drew",571800,2022,3,9,4.53,0.358,35.5,8.8,40.9,80.095455376,94.582127428,20,47.7
"Mikolas, Miles",571945,2022,12,13,3.29,0.310,35.1,6.9,36,76.747856744,93.485106739,18.7,48.9
"Milner, Hoby",571948,2022,3,3,3.76,0.290,34.9,3.2,33.3,72.634923626,92.738389945,23.5,41.5
"Richards, Garrett",572070,2022,1,1,5.27,0.322,31.6,7.5,39.1,79.515638358,93.764665639,26,50.6
"Keuchel, Dallas",572971,2022,2,9,9.20,0.359,39.6,8.8,39.2,77.907522281,93.97665511,22.5,45.1
"Mantiply, Joe",573009,2022,2,5,2.85,0.280,28.9,4,37.6,74.403432353,93.285583471,29.2,52.8
"Rogers, Taylor",573124,2022,4,8,4.76,0.315,35.6,8.8,40.6,76.673237468,94.383357722,31.2,43.8
"Stroman, Marcus",573186,2022,6,7,3.50,0.310,32,6.6,40.7,77.846592759,94.278064236,22.4,45.9
"Thielbar, Caleb",573204,2022,4,3,3.49,0.248,37.4,6.8,25.9,73.570516164,92.069418699,30.2,54.5
"Kikuchi, Yusei",579328,2022,6,7,5.19,0.366,38,14.8,47.9,80.849033,95.622520654,31,47.5
"Adam, Jason",592094,2022,2,3,1.56,0.228,29,5.1,27.5,74.511050435,91.985168986,38.8,49.8
"Gausman, Kevin",592332,2022,12,10,3.35,0.288,38.1,8.1,38.5,78.199092336,94.021611581,29.4,55.9
"Gray, Jon",592351,2022,7,7,3.96,0.298,34.8,6.1,38,76.503695765,93.824895221,25.9,48.9
"Ray, Robbie",592662,2022,12,12,3.71,0.299,34,7.9,39.1,79.38448151,94.312919224,30,51.5
"Smith, Caleb",592761,2022,1,3,4.11,0.308,29.9,6.6,29.9,74.346808557,92.812480361,28.8,48.7
"Stanek, Ryne",592773,2022,2,1,1.15,0.281,28.2,3.8,41.2,78.706451515,93.684569008,34.8,47.2
"Taillon, Jameson",592791,2022,14,5,3.91,0.320,34.5,8.3,36.2,77.238196617,94.010264444,23.1,49.1
"Wick, Rowan",592858,2022,4,7,4.22,0.359,36.9,10.3,40.2,76.937010421,94.176639368,23.9,47.6
"Williams, Trevor",592866,2022,3,5,3.21,0.301,33.3,7.7,37.2,76.198450625,93.735487227,23.9,48.8
"Germán, Domingo",593334,2022,2,5,3.61,0.302,32.3,6.9,40.6,79.075758796,94.165156791,24.5,49.8
"Neris, Héctor",593576,2022,6,4,3.72,0.288,36,6.8,44.7,78.486400375,94.827788239,30.5,49.5
"Rodriguez, Eduardo",593958,2022,5,5,4.05,0.318,30.7,7.1,36,76.334861439,93.344346871,18.1,47
"Peralta, Wandy",593974,2022,3,4,2.72,0.259,23.4,4.4,31.6,73.066910133,92.9953696,33.9,51.3
"Moll, Sam",594580,2022,2,1,2.91,0.270,26.7,5.2,35.3,75.994486552,93.684371034,24.9,42.5
"deGrom, Jacob",594798,2022,5,4,3.08,0.239,33.3,9.3,31.8,78.945259531,94.01979378,41.5,54.9
"Okert, Steven",595345,2022,5,5,2.98,0.283,31.2,5.6,29.6,75.778326,92.900734083,29.7,45.9
"Beede, Tyler",595881,2022,2,5,5.14,0.344,30.7,5.2,42.5,77.532664095,94.205091,20.3,44.2
"Peters, Dillon",596071,2022,5,2,4.58,0.329,34.4,6.6,36.1,78.783724667,93.587847227,20.1,46.2
"Stephenson, Robert",596112,2022,2,2,5.43,0.341,36.7,9,41.8,80.446578276,94.605642931,28.1,52.6
"Weaver, Luke",596133,2022,1,1,6.56,0.356,40,10.8,45,81.231668833,95.450290417,22.8,52.8
"Ramirez, Noé",598287,2022,5,4,5.22,0.320,34.1,8.9,37,76.525013485,93.593493969,27.6,46.8
"Pivetta, Nick",601713,2022,10,12,4.56,0.336,36.3,9,45.6,80.450207336,94.88258417,23.5,47.6
"Barlow, Scott",605130,2022,7,4,2.18,0.272,29.3,6.9,30.3,75.276057097,92.812689731,32.5,46.2
"Bassitt, Chris",605135,2022,15,9,3.42,0.293,31.1,6.6,32.8,73.740095781,92.802733268,23.6,46.5
"Brebbia, John",605154,2022,6,2,3.18,0.298,32.6,6.5,38.6,76.722932358,93.574238396,23.5,52.2
"Bundy, Dylan",605164,2022,8,8,4.89,0.326,35.3,8.9,38.3,77.751138412,94.198384485,21.3,52.2
"Chafin, Andrew",605177,2022,2,3,2.83,0.272,28.6,8.4,33.8,76.940496,93.032248933,31.7,47.1
"Clevinger, Mike",605182,2022,7,7,4.33,0.335,36.7,9.5,39.1,76.68348104,94.011377623,24.3,48.2
"Cotton, Jharel",605194,2022,4,2,3.56,0.313,34.2,7.5,30.8,79.361243898,93.009217458,25.4,50.5
"Holmes, Clay",605280,2022,7,4,2.54,0.245,17.6,1.8,43.8,77.889800247,94.384486957,29.8,46.5
"López, Jorge",605347,2022,4,7,2.54,0.283,29.8,4.8,33,76.268351613,93.290178973,24.4,46.9
"Nola, Aaron",605400,2022,11,13,3.25,0.262,34.3,7.1,31.6,77.465376008,93.044162015,27.9,49.5
"Springs, Jeffrey",605488,2022,9,5,2.46,0.285,34,5.9,37.7,75.940205,93.586356984,29.6,50.3
"Thompson, Zach",605507,2022,3,10,5.18,0.349,34.2,6.2,39.5,76.8896006,93.897744436,24.1,47
"Warren, Art",605521,2022,2,3,6.50,0.335,31.7,11.9,40.6,79.919905294,94.76187297,29.8,44.6
"Wisler, Matt",605538,2022,3,3,2.25,0.286,31.5,11.8,30.7,77.534860794,92.74944656,24.9,47.8
"Woodruff, Brandon",605540,2022,13,4,3.05,0.281,34.1,7.1,37.5,77.94720367,93.983244202,31.1,49.4
"Gallegos, Giovanny",606149,2022,3,6,3.05,0.272,33.3,9,35.4,80.07317662,93.89620162,34.8,52.3
"Payamps, Joel",606303,2022,3,6,3.23,0.308,29.7,7.7,43.4,77.545487191,94.390634831,22.6,47
"García, Jarlín",606424,2022,1,4,3.74,0.321,31.3,10.8,41.5,77.771411979,94.01728099,24.8,48.4
"Rodón, Carlos",607074,2022,14,8,2.88,0.257,33.6,6.5,39.8,79.131004203,93.698768499,31.2,49.8
"Krehbiel, Joey",607216,2022,5,5,3.90,0.316,32.6,7.3,33.7,75.02276427,93.303641011,22.2,46.2
"Garrett, Amir",607237,2022,3,1,4.96,0.297,30.9,6.4,30,77.774597778,93.572094815,26.9,42.5
"Freeland, Kyle",607536,2022,9,11,4.53,0.352,35.2,9.7,42.4,79.406275786,94.45487619,20.8,47.5
"Estévez, Carlos",608032,2022,4,4,3.47,0.318,38.2,7.6,38.9,78.645185455,94.618619351,22.1,50.1
"Fried, Max",608331,2022,14,7,2.48,0.266,29.4,4,32.1,74.476912412,92.996220039,26.1,49.7
"Giolito, Lucas",608337,2022,11,9,4.90,0.323,37.9,7.5,39,77.642930485,94.18580163,28.5,47.4
"Irvin, Cole",608344,2022,9,13,3.98,0.329,36.1,9.6,39.5,79.40257422,93.912507513,20.6,52
"Wacha, Michael",608379,2022,11,2,3.32,0.333,35.4,9.6,35.4,76.73331,93.926884205,20.7,50.5
"Duffey, Tyler",608648,2022,2,4,4.91,0.362,40,8.5,43.1,79.584492308,94.652849612,25,47
"Graveman, Kendall",608665,2022,3,4,3.18,0.295,28.9,4.2,34.7,77.478076842,93.430420476,27.2,45.8
"Stratton, Chris",608717,2022,10,4,4.26,0.319,33.3,5.7,41.1,79.664095,94.213278617,26.5,48
"Suter, Brent",608718,2022,5,3,3.78,0.303,26.3,5.7,30.4,73.428496421,92.966701842,26.9,46.8
"Voth, Austin",608723,2022,5,4,4.34,0.330,37.2,8.5,37.2,77.548343354,93.740784286,24.6,47.9
"Sawamura, Hirokazu",617228,2022,1,1,3.73,0.324,32.5,7.1,44.8,77.512073026,94.580836908,25.2,48.3
"Cuas, Jose",621016,2022,4,2,3.58,0.324,31,3.4,34.5,73.145547586,93.340394348,25.3,43.7
"Wilson, Steven",621051,2022,4,2,3.06,0.272,33.3,7.2,35.5,76.838637647,93.243910667,28.6,47.3
"Rucker, Michael",621074,2022,3,1,3.95,0.301,27,8.2,38.3,79.725563506,94.205432745,25.8,48.4
"Buehler, Walker",621111,2022,6,3,4.02,0.324,34,6.6,41.6,75.260383229,94.437642292,24.8,49.7
"Blackburn, Paul",621112,2022,7,6,4.28,0.315,30,7,40.5,76.279288935,94.130617189,23.6,44.5
"Berríos, José",621244,2022,12,7,5.23,0.350,36.3,9.5,43.8,79.057235,94.764961466,21.3,48.6
"Garza Jr., Ralph",621248,2022,2,2,3.34,0.365,36.4,6.8,38.1,75.654888644,93.523260855,20.3,47.9
"Poche, Colin",621363,2022,4,2,3.99,0.295,33.5,8.9,31,74.817393038,92.659155287,28,51.3
"Hearn, Taylor",621368,2022,6,8,5.13,0.340,38.6,9.8,40.2,78.646760662,94.444467252,22.2,48.1
"Smith, Drew",622098,2022,3,3,3.33,0.306,34.5,11.8,50.4,79.688325667,95.005406303,30.9,48.6
"Staumont, Josh",622251,2022,3,3,6.45,0.349,38.8,5.8,43.7,80.385973333,94.434910882,28.4,43.4
"Tate, Dillon",622253,2022,4,4,3.05,0.280,25.4,5.3,38.3,74.689986286,93.954927273,23.2,48.7
"Castillo, Luis",622491,2022,8,6,2.99,0.288,33.8,6.9,37.6,78.443293679,94.004473005,27.8,49.4
"Crismatt, Nabil",622503,2022,5,2,2.94,0.294,33,5.2,36.1,76.973271474,93.331246667,26.6,47.5
"Domínguez, Seranthony",622554,2022,6,5,3.00,0.288,31.7,8.1,45.5,79.842461935,94.632305854,32.6,48.8
"Hernández, Elieser",622694,2022,3,6,6.35,0.339,33.3,13,35.9,78.774908211,94.128635211,24.9,49.6
"Phillips, Evan",623465,2022,7,3,1.14,0.234,31.2,4.3,31.2,74.845373582,92.66339403,30.3,45.7
"López, Reynaldo",625643,2022,6,4,2.76,0.272,36,5.1,39.3,79.515385747,93.948880402,29,50.4
"Marte, Yunior",628708,2022,1,1,5.44,0.303,31,3.5,37.3,75.344185493,93.21808338,26.3,47.9
"Urías, Julio",628711,2022,17,7,2.16,0.266,29.6,6.7,30.4,75.838974487,92.831563148,23.9,51.8
"Crowe, Wil",640444,2022,6,10,4.38,0.319,30.5,4.9,32.7,77.408057297,92.887164796,27.5,45.4
"Finnegan, Kyle",640448,2022,6,4,3.51,0.285,30.7,8,43.8,79.623692529,94.623961494,27.7,49.3
"Harvey, Hunter",640451,2022,2,1,2.52,0.263,31,5,44,80.8105928,94.1790869,27.5,49.5
"Cortes, Nestor",641482,2022,12,4,2.44,0.260,34.2,5.3,34.7,77.302580728,93.293066165,24.5,50.5
"Hudson, Dakota",641712,2022,8,7,4.45,0.343,31.7,6,40.4,77.569535561,94.410242899,17.6,44
"Kuhl, Chad",641771,2022,6,11,5.72,0.355,36,9.7,44.6,79.624909136,95.09870475,23.6,45.5
"Lauer, Eric",641778,2022,11,7,3.69,0.318,35.8,8,38,78.142811567,93.894195219,24.2,46.6
"Littell, Zack",641793,2022,3,3,5.08,0.303,29.2,8,37.2,76.9443825,93.577419412,27.7,52.4
"Trivino, Lou",642152,2022,2,8,4.53,0.326,32.9,7.1,47.1,75.420814868,95.278375,27.8,47.5
"Yarbrough, Ryan",642232,2022,3,8,4.50,0.329,32.6,7.3,31,72.32290619,92.893902778,22.2,50.3
"Soto, Gregory",642397,2022,2,11,3.28,0.315,34,6.2,43.2,81.89783125,94.978462188,25.9,47
"Barria, Jaime",642545,2022,3,3,2.61,0.316,30.8,10,35.8,77.787227179,93.537908675,23.3,51.2
"Hernández, Jonathan",642546,2022,2,3,2.97,0.316,27.9,4.7,51.2,78.477986512,95.940301176,30.3,44.6
